Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,FM 01_Invoices Revenue,FM 07_Gross Profit,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,GL Account Code
1000,Jul 2024,PG,PGG,PGGS0,1405,Retail,65019000,7802280,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1405,Retail,68896660,8267599,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1409,Online,11413300,1369596,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1409,Retail,40185650,4822278,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1409,Retail,,-1363800,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0052131000
1000,Jul 2024,PG,PGG,PGGS0,1445,Online,2992990,359159,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1445,Retail,65456700,7854804,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1445,Retail,175241230,21028948,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1447,Online,14333056,1719967,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1447,Retail,118675520,14241062,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1447,Retail,127036990,15244439,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1467,Retail,23773720,2852846,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1467,Retail,6644200,797304,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1470,Online,143567900,17228148,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1470,Retail,38075500,4569060,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1470,Retail,22045340,2645441,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1473,Retail,63287000,7594440,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1473,Retail,86476320,10377158,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1473,Retail,,-2189280,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0052131000
1000,Jul 2024,PG,PGG,PGGS0,1477,Online,7985600,958272,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1477,Retail,23655910,2838709,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1489,Retail,15758100,1890972,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1489,Retail,62467000,7496040,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1489,Retail,,-838920,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0052131000
1000,Jul 2024,PG,PGG,PGGS0,1493,Online,4712000,565440,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1493,Retail,16096000,1931520,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1493,Retail,23174970,2780996,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1504,Online,70476980,8457238,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1504,Online,59637990,7156559,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1504,Retail,142468190,17096183,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1504,Retail,248622480,29834698,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1504,Retail,,-2832494,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0052131000
1000,Jul 2024,PG,PGG,PGGS0,1516,Retail,31145000,3737400,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1516,Retail,95403260,11448391,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1517,Online,24109000,2893080,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1517,Online,1494000,179280,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1517,Retail,94166000,11299920,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1517,Retail,108033310,12963997,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1517,Retail,,-845530,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0052131000
1000,Jul 2024,PG,PGG,PGGS0,1532,Online,39911180,4789342,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1532,Online,33181480,3981778,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1532,Retail,248206960,29784835,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1532,Retail,106364250,12763710,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1534,Online,7800000,936000,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1534,Online,6591930,791032,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1534,Retail,48272600,5792712,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1534,Retail,245770310,29492437,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1534,Retail,,-213235,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0052131000
1000,Jul 2024,PG,PGG,PGGS0,1539,Retail,229457930,27534952,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1539,Retail,154142760,18497131,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1541,Online,4838000,580560,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1541,Retail,66079000,7929480,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1541,Retail,115908660,13909039,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1541,Retail,,-3512520,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0052131000
1000,Jul 2024,PG,PGG,PGGS0,1548,Retail,86320000,10358400,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1548,Retail,91942000,11033040,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1548,Retail,,-2230214,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0052131000
1000,Jul 2024,PG,PGG,PGGS0,1555,Online,22860050,2743206,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1555,Retail,31730200,3807624,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1555,Retail,47488430,5698612,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1558,Retail,32193000,3863160,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1558,Retail,35586588,4270391,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1565,Retail,5650000,678000,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1575,Retail,71765000,8611800,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1575,Retail,118520800,14222496,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1579,Online,6206000,744720,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1579,Retail,32250100,3870012,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1579,Retail,40352630,4842316,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1596,Online,5847000,701640,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1596,Retail,55576100,6669132,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1596,Retail,95195000,11423400,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1617,Retail,63465100,7615812,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Jul 2024,PG,PGG,PGGS0,1617,Retail,72454410,8694529,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGS0,1627,Retail,36118900,4334268,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1013,,,-1020731,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1013,Retail,54036000,54036000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051112300
1000,Jul 2024,PG,PGG,PGGT0,1013,Retail,,-51509186,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1115,,,-12685368,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1115,Retail,572995000,572995000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1115,Retail,,-523967122,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1255,,,-11242499,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1255,Retail,72667000,72667000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1255,Retail,,-59842347,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1256,,,33947588,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1256,Retail,3316032000,3316032000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1256,Retail,-23986000,-23986000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051190010
1000,Jul 2024,PG,PGG,PGGT0,1256,Retail,,-3108983871,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1277,,,5021700,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1277,Retail,1424317000,1424317000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1277,Retail,-2405000,-2405000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051190010
1000,Jul 2024,PG,PGG,PGGT0,1277,Retail,,-1349682780,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1278,,,-145000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1278,Retail,7590000,7590000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1278,Retail,,-7310000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1280,,,5030336,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1280,Retail,19595000,19595000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1280,Retail,,-22865456,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1294,,,-73892177,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1294,Retail,1356264000,1356264000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1294,Retail,,-1247957708,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1295,,,2,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1295,Retail,33501000,33501000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1295,Retail,,-27766193,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1307,,,-23279671,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1307,Retail,85556000,85556000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1307,Retail,,-58696145,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1314,,,-29774279,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1314,Retail,839769000,839769000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1314,Retail,,-794326187,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1316,,,-11212021,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1316,Online,7686000,7686000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1316,Online,,-7313266,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1316,Retail,1131789000,1131789000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1316,Retail,,-1075899516,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1317,,,-2682085,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1317,Retail,61259000,61259000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1317,Retail,,-56981665,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1318,,,13886440,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1318,Retail,214165000,214165000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1318,Retail,,-192902416,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1329,,,6587885,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1329,Retail,233814000,233814000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1329,Retail,,-204908846,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1330,,,-26226985,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1330,Retail,526486000,526486000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1330,Retail,-7206000,-7206000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051190010
1000,Jul 2024,PG,PGG,PGGT0,1330,Retail,,-486020667,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1370,,,11179216,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1370,Retail,1082515000,1082515000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1370,Retail,-4782000,-4782000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051190010
1000,Jul 2024,PG,PGG,PGGT0,1370,Retail,,-1028031225,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1373,,,-11238271,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1373,Online,3780000,3780000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1373,Online,,-3680224,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1373,Retail,564278000,564278000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1373,Retail,-4802000,-4802000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051190010
1000,Jul 2024,PG,PGG,PGGT0,1373,Retail,,-532543327,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1376,,,-16066265,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1376,Retail,595101000,595101000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1376,Retail,,-541846273,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1401,,,7164373,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1401,Retail,374154000,374154000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1401,Retail,,-348756890,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1404,,,-8456891,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1404,Retail,1442137000,1442137000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1404,Retail,,-1375151335,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1409,Retail,2400000,2400000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1409,Retail,,-2127449,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1445,,,-8302620,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1445,Retail,526399000,526399000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1445,Retail,,-504773888,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1447,,,-106903239,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1447,Retail,1260175000,1260175000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1447,Retail,,-1121688427,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1467,,,-12951815,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1467,Retail,46475000,46475000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1467,Retail,,-31685998,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1470,,,1454999,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1470,Retail,223099000,223099000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1470,Retail,,-216867081,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1473,,,-53612999,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1473,Retail,644304000,644304000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1473,Retail,,-563494117,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1489,,,-5261865,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1489,Retail,379875000,379875000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1489,Retail,-2405000,-2405000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051190010
1000,Jul 2024,PG,PGG,PGGT0,1489,Retail,,-338948390,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1493,,,-9844421,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1493,Retail,93406000,93406000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1493,Retail,,-79032750,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1504,,,6945224,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1504,Retail,1522837000,1522837000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1504,Retail,-7203000,-7203000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051190010
1000,Jul 2024,PG,PGG,PGGT0,1504,Retail,,-1423586644,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1516,,,-2977467,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1516,Retail,185880000,185880000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1516,Retail,,-174696553,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1517,,,-14403870,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1517,Retail,253843000,253843000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1517,Retail,,-232471908,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1532,,,-14180178,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1532,Retail,629618000,629618000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Jul 2024,PG,PGG,PGGT0,1532,Retail,,-595995182,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Jul 2024,PG,PGG,PGGT0,1534,,,-6857188,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Jul 2024,PG,PGG,PGGT0,1534,Retail,1182698000,1182698000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
